legitimate_value,attr1_value,attr2_value,csp_rate
424M,2.0,1.0,0.48975512
33641M1,2.0,2.0,0.48977172
315M,2.0,2.0,0.48988217
3231,1.0,1.0,0.49002755
3391,2.0,1.0,0.49019012
4231,2.0,1.0,0.49019718
311M2,2.0,1.0,0.49027276
7224,2.0,1.0,0.49036467
488,2.0,1.0,0.4909135
92MP,1.0,1.0,0.49108553
3116,1.0,2.0,0.49121153
3327,1.0,1.0,0.49170408
92M2,2.0,2.0,0.49178708
6242,2.0,2.0,0.4921316
491,1.0,2.0,0.49254435
5121,2.0,1.0,0.49303707
5416,1.0,2.0,0.49305514
4591M,2.0,1.0,0.49322557
621M,2.0,1.0,0.4932675
5321,2.0,1.0,0.493536
42393,1.0,1.0,0.49386793
92M1,2.0,2.0,0.49414444
4491,2.0,1.0,0.49424404
2213M,2.0,1.0,0.494287
92113,2.0,2.0,0.49431902
531M,1.0,2.0,0.4946418
3114,2.0,1.0,0.49466512
51311,2.0,2.0,0.49521214
923,2.0,1.0,0.4953377
92811P2,2.0,2.0,0.49542513
561M,2.0,2.0,0.4962794
32411,1.0,1.0,0.49635836
8111Z,1.0,1.0,0.49647912
8139Z,2.0,2.0,0.49720624
623M,1.0,2.0,0.4972984
111,2.0,2.0,0.4973483
621M,1.0,1.0,0.49758044
4413,2.0,2.0,0.4976701
5313,2.0,2.0,0.49799484
4591M,1.0,1.0,0.49799562
8112,2.0,2.0,0.4982098
221MP,2.0,1.0,0.4982959
4583,2.0,2.0,0.49850664
4236,2.0,1.0,0.49860963
4453,1.0,2.0,0.49865523
5241,1.0,2.0,0.49869588
5417,1.0,1.0,0.49934077
6212,2.0,1.0,0.4998693
32621,2.0,1.0,0.5005604
45941,2.0,2.0,0.50093836
3399M,2.0,2.0,0.50112057
53M,2.0,1.0,0.50147164
331M,2.0,2.0,0.50168693
6231,1.0,1.0,0.5017046
4411,1.0,2.0,0.5023821
4452,2.0,1.0,0.50257194
4551,2.0,2.0,0.50337374
4442,2.0,2.0,0.5037086
2213M,2.0,2.0,0.50372803
3366,2.0,2.0,0.50390583
92113,1.0,2.0,0.5041188
5121,1.0,1.0,0.5042474
813M,1.0,2.0,0.5045383
2212P,2.0,2.0,0.5045789
6214,1.0,2.0,0.5045961
4571,1.0,1.0,0.50542456
3327,2.0,2.0,0.50658315
45913,2.0,2.0,0.5070343
337,2.0,2.0,0.507048
488,2.0,2.0,0.50706387
7111,2.0,2.0,0.5081452
3331M,2.0,2.0,0.5089972
611M3,1.0,2.0,0.50904506
4583,1.0,1.0,0.50976896
54194,2.0,2.0,0.5111431
485M,2.0,2.0,0.5112649
5182,2.0,1.0,0.51221055
23,1.0,2.0,0.5122487
5414,1.0,1.0,0.5124388
611M2,2.0,1.0,0.51252943
4412,2.0,1.0,0.51328075
3132Z,2.0,2.0,0.51332676
112,2.0,2.0,0.5133971
3118Z,2.0,1.0,0.5139003
8123,1.0,2.0,0.51429945
44511,1.0,1.0,0.5147425
5132,2.0,2.0,0.5156985
3321,2.0,2.0,0.51571655
4441Z,1.0,2.0,0.5159895
3222M,1.0,2.0,0.5160719
4491,1.0,1.0,0.51616204
712,2.0,1.0,0.5161764
33641M1,1.0,2.0,0.5170477
3231,2.0,2.0,0.5175699
114,2.0,1.0,0.51760745
3132Z,2.0,1.0,0.5187723
4236,2.0,2.0,0.51916957
33641M1,1.0,1.0,0.5192278
486,2.0,1.0,0.52029335
4243,2.0,2.0,0.52047944
8114,2.0,2.0,0.5205525
4593,1.0,2.0,0.52059543
6242,2.0,1.0,0.5210728
8111Z,1.0,2.0,0.5218798
4561Z,1.0,2.0,0.52265394
3272,2.0,1.0,0.52281415
4239Z,2.0,1.0,0.52282876
33641M2,2.0,1.0,0.52292126
4552,1.0,1.0,0.52432936
493,2.0,2.0,0.524743
92811P3,2.0,2.0,0.5248413
62132,2.0,1.0,0.52523243
487,2.0,2.0,0.52716887
9281P,1.0,2.0,0.5272797
3352,2.0,2.0,0.5274295
4249Z,2.0,2.0,0.52859896
56173,1.0,2.0,0.5291234
5321,1.0,2.0,0.5292614
33MS,1.0,1.0,0.53139263
623M,1.0,1.0,0.53348994
6241,1.0,1.0,0.534651
332MZ,2.0,2.0,0.53500086
3336,2.0,2.0,0.53618
7112,2.0,1.0,0.5375981
5411,1.0,1.0,0.5376584
51921,2.0,1.0,0.5398181
5242,1.0,2.0,0.5454616
3133,2.0,1.0,0.5456879
5617Z,1.0,2.0,0.5458158
4247,2.0,1.0,0.5461274
5613,1.0,1.0,0.5468129
6243,2.0,1.0,0.55378664
54194,1.0,2.0,0.55456185
486,2.0,2.0,0.55456185
5418,1.0,2.0,0.55456185
5613,1.0,2.0,0.55456185
5417,1.0,2.0,0.55456185
42491,1.0,1.0,0.55456185
4239Z,1.0,1.0,0.55456185
4249Z,1.0,1.0,0.55456185
42491,2.0,2.0,0.55456185
4237,1.0,2.0,0.55456185
5614,1.0,1.0,0.55456185
4232,2.0,2.0,0.55456185
3MS,1.0,1.0,0.55456185
4244,1.0,1.0,0.55456185
4243,2.0,1.0,0.55456185
424M,1.0,1.0,0.55456185
4248,1.0,1.0,0.55456185
4233,1.0,1.0,0.55456185
115,1.0,2.0,0.55456185
8131,1.0,1.0,0.55456185
311M2,1.0,2.0,0.55456185
3118Z,1.0,2.0,0.55456185
22S,2.0,1.0,0.55456185
3114,2.0,2.0,0.55456185
81393,2.0,1.0,0.55456185
3113,1.0,1.0,0.55456185
2212P,1.0,1.0,0.55456185
213,2.0,2.0,0.55456185
2122,1.0,1.0,0.55456185
92811P1,2.0,2.0,0.55456185
33MS,1.0,2.0,0.55456185
3391,1.0,1.0,0.55456185
4238,1.0,1.0,0.55456185
4491,1.0,2.0,0.55456185
4453,1.0,1.0,0.55456185
332M,2.0,2.0,0.55456185
45611,1.0,2.0,0.55456185
3335,2.0,2.0,0.55456185
3313,1.0,1.0,0.55456185
32712,2.0,2.0,0.55456185
3328,2.0,1.0,0.55456185
532M2,2.0,2.0,0.55456185
3262M,1.0,1.0,0.55456185
5321,1.0,1.0,0.55456185
53M,2.0,2.0,0.55456185
