legitimate_value,attr1_value,attr2_value,csp_rate
6214,25_45,2.0,0.45548278
111,60_plus,1.0,0.45581573
6244,18_25,1.0,0.45587477
611M3,25_45,2.0,0.45590255
92811P3,25_45,2.0,0.4562682
611M1,60_plus,2.0,0.4563977
55,25_45,1.0,0.4565718
1133,60_plus,1.0,0.45670778
6111,45_60,2.0,0.45684814
6111,60_plus,2.0,0.45689303
622M,45_60,2.0,0.457007
711M,45_60,1.0,0.45719206
516,25_45,2.0,0.4572474
4492,25_45,1.0,0.457954
6222,25_45,2.0,0.4582433
3399M,25_45,1.0,0.45833153
611M1,18_25,2.0,0.4583798
44511,18_25,2.0,0.45922148
4599,18_25,2.0,0.45951846
4236,60_plus,1.0,0.45969236
6214,25_45,1.0,0.45969388
4491,60_plus,2.0,0.45988226
92811P2,25_45,1.0,0.46007702
3MS,18_25,1.0,0.46012425
4571,18_25,1.0,0.46021384
4552,25_45,1.0,0.46058097
713Z,25_45,2.0,0.4611609
6241,25_45,1.0,0.46116725
5416,18_25,1.0,0.46140465
5415,25_45,1.0,0.46157697
4599,60_plus,2.0,0.46186233
4491,25_45,2.0,0.46231127
23,25_45,2.0,0.46236068
2211P,25_45,2.0,0.46242556
5121,18_25,1.0,0.46288052
4234,25_45,1.0,0.46314344
622M,25_45,1.0,0.4633202
4245,60_plus,2.0,0.46339318
5617Z,45_60,1.0,0.4637172
3391,25_45,1.0,0.46400234
3121,45_60,1.0,0.46424624
52M2,25_45,1.0,0.46462747
522M,45_60,1.0,0.46492457
4552,60_plus,1.0,0.46495563
92119,60_plus,2.0,0.46501955
4235,25_45,2.0,0.4652326
334M2,60_plus,1.0,0.4656568
